etfCode,name,codeType,issuer,benchmarkName,detailScope,readinessScore,grade,assetClassEvidence,regionEvidence,sectorEvidence,strategyEvidence,dividendEvidence,holdingsCount,tagCount,hasLlmContribution,missingFields
363580,KODEX 200IT TR,krx_numeric,삼성자산운용,코스피200 정보기술 TR,enriched,40,C,low,low,medium,low,none,10,6,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
364690,KODEX 혁신기술테마액티브,krx_numeric,삼성자산운용,코스피,enriched,40,C,low,low,medium,low,none,10,4,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
364960,TIGER BBIG,krx_numeric,미래에셋자산운용,KRX BBIG 지수,enriched,68,B,medium,low,medium,medium,low,13,6,true,산업·국가 비중|실제 분배금 이력
364970,TIGER 바이오TOP10,krx_numeric,미래에셋자산운용,KRX 바이오 TOP 10 지수,enriched,68,B,medium,low,medium,medium,low,11,4,true,산업·국가 비중|실제 분배금 이력
364980,TIGER 2차전지TOP10,krx_numeric,미래에셋자산운용,KRX 2차전지 TOP 10 지수,enriched,68,B,medium,low,medium,medium,low,11,4,true,산업·국가 비중|실제 분배금 이력
364990,TIGER 게임TOP10,krx_numeric,미래에셋자산운용,KRX 게임 TOP 10 지수,enriched,68,B,medium,low,medium,medium,low,11,4,true,산업·국가 비중|실제 분배금 이력
365000,TIGER 인터넷TOP10,krx_numeric,미래에셋자산운용,KRX 인터넷 TOP 10 지수,enriched,68,B,medium,low,medium,medium,low,11,4,true,산업·국가 비중|실제 분배금 이력
365040,TIGER AI코리아그로스액티브,krx_numeric,미래에셋자산운용,코스피,enriched,68,B,medium,low,medium,medium,low,183,5,true,산업·국가 비중|실제 분배금 이력
365780,ACE 국고채10년,krx_numeric,한국투자신탁운용,KIS 10년 국고채 지수 (총수익),enriched,35,C,medium,low,low,medium,none,0,4,false,구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
367380,ACE 미국나스닥100,krx_numeric,한국투자신탁운용,NASDAQ 100,thin,25,D,low,low,low,low,none,0,4,false,상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
367740,HANARO Fn5G산업,krx_numeric,NH-Amundi자산운용,FnGuide 5G 산업 지수,enriched,40,C,low,low,medium,low,none,10,4,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
367760,RISE 네트워크인프라,krx_numeric,KB자산운용,FnGuide 네트워크 인프라 지수,enriched,76,A,medium,low,medium,medium,high,10,4,true,산업·국가 비중
367770,RISE 수소경제테마,krx_numeric,KB자산운용,FnGuide 수소 경제 테마 지수,enriched,76,A,medium,low,medium,medium,high,10,4,true,산업·국가 비중
368190,HANARO Fn K-뉴딜디지털플러스,krx_numeric,NH-Amundi자산운용,FnGuide K-뉴딜 디지털 플러스 지수,enriched,50,C,medium,low,medium,medium,none,10,5,true,산업·국가 비중|분배 일정|실제 분배금 이력
368590,RISE 미국나스닥100,krx_numeric,KB자산운용,NASDAQ 100,enriched,61,B,medium,low,low,medium,high,0,4,false,구성종목|산업·국가 비중
368680,KODEX K-뉴딜디지털플러스,krx_numeric,삼성자산운용,FnGuide K-뉴딜 디지털 플러스 지수,enriched,40,C,low,low,medium,low,none,10,5,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
371150,RISE 차이나항셍테크,krx_numeric,KB자산운용,Hang Seng TECH Index,enriched,61,B,medium,low,low,medium,high,0,3,false,구성종목|산업·국가 비중
371160,TIGER 차이나항셍테크,krx_numeric,미래에셋자산운용,Hang Seng TECH Index,enriched,68,B,medium,low,medium,medium,low,31,3,false,산업·국가 비중|실제 분배금 이력
371450,TIGER 글로벌클라우드컴퓨팅INDXX,krx_numeric,미래에셋자산운용,Indxx Global Cloud Computing Index(PR),enriched,68,B,medium,low,medium,medium,low,42,3,false,산업·국가 비중|실제 분배금 이력
371460,TIGER 차이나전기차SOLACTIVE,krx_numeric,미래에셋자산운용,Solactive China Electric Vehicle and Battery Index(PR),enriched,68,B,medium,low,medium,medium,low,39,3,false,산업·국가 비중|실제 분배금 이력
371470,TIGER 차이나바이오테크SOLACTIVE,krx_numeric,미래에셋자산운용,Solactive China Biotech Index(PR),enriched,68,B,medium,low,medium,medium,low,34,3,false,산업·국가 비중|실제 분배금 이력
371870,ACE 차이나항셍테크,krx_numeric,한국투자신탁운용,Hang Seng TECH Index,enriched,35,C,medium,low,low,medium,none,0,3,false,구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
372330,KODEX 차이나항셍테크,krx_numeric,삼성자산운용,Hang Seng TECH Index,thin,25,D,low,low,low,low,none,0,3,false,상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
373490,KODEX 코리아혁신성장액티브,krx_numeric,삼성자산운용,FnGuide K-이노베이션 지수,enriched,40,C,low,low,medium,low,none,10,4,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
373790,KIWOOM 미국방어배당성장나스닥,krx_numeric,키움투자자산운용,Nasdaq US Low Volatility Dividend Achievers Index,thin,25,D,low,low,low,low,none,0,3,false,상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
375270,RISE 글로벌데이터센터리츠(합성),krx_numeric,KB자산운용,Kelly Data Center & Tech Infrastructure Net Total Return Index,enriched,61,B,medium,low,low,medium,high,0,3,false,구성종목|산업·국가 비중
375760,HANARO 탄소효율그린뉴딜,krx_numeric,NH-Amundi자산운용,KRX/S&P 탄소효율 그린뉴딜지수,enriched,40,C,low,low,medium,low,none,10,4,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
375770,KODEX 탄소효율그린뉴딜,krx_numeric,삼성자산운용,KRX/S&P 탄소효율 그린뉴딜지수,enriched,40,C,low,low,medium,low,none,10,4,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
376410,TIGER 탄소효율그린뉴딜,krx_numeric,미래에셋자산운용,KRX/S&P 탄소효율 그린뉴딜지수,enriched,68,B,medium,low,medium,medium,low,634,4,true,산업·국가 비중|실제 분배금 이력
377990,TIGER Fn신재생에너지,krx_numeric,미래에셋자산운용,FnGuide 신재생에너지 지수,enriched,68,B,medium,low,medium,medium,low,22,4,true,산업·국가 비중|실제 분배금 이력
379780,RISE 미국S&P500,krx_numeric,KB자산운용,S&P 500,enriched,61,B,medium,low,low,medium,high,0,4,false,구성종목|산업·국가 비중
379790,RISE 유로스탁스50(H),krx_numeric,KB자산운용,EURO STOXX 50 Index,enriched,61,B,medium,low,low,medium,high,0,3,false,구성종목|산업·국가 비중
379800,KODEX 미국S&P500,krx_numeric,삼성자산운용,S&P 500,enriched,33,C,low,low,low,low,low,0,4,true,상품 설명·투자 목적|구성종목|산업·국가 비중|실제 분배금 이력
379810,KODEX 미국나스닥100,krx_numeric,삼성자산운용,NASDAQ 100,enriched,33,C,low,low,low,low,low,0,4,true,상품 설명·투자 목적|구성종목|산업·국가 비중|실제 분배금 이력
380340,ACE 코리아AI테크핵심산업,krx_numeric,한국투자신탁운용,FnGuide 코리아AI테크핵심산업지수 (Price Return),enriched,40,C,low,low,medium,low,none,10,5,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
381170,TIGER 미국테크TOP10 INDXX,krx_numeric,미래에셋자산운용,Indxx US Tech Top 10 Index,enriched,68,B,medium,low,medium,medium,low,11,3,false,산업·국가 비중|실제 분배금 이력
381180,TIGER 미국필라델피아반도체나스닥,krx_numeric,미래에셋자산운용,PHLX Semiconductor Sector Index,enriched,68,B,medium,low,medium,medium,low,31,3,false,산업·국가 비중|실제 분배금 이력
381560,HANARO Fn전기&수소차,krx_numeric,NH-Amundi자산운용,FnGuide 전기&수소차 지수 (시장가격),enriched,50,C,medium,low,medium,medium,none,10,4,true,산업·국가 비중|분배 일정|실제 분배금 이력
381570,HANARO Fn친환경에너지,krx_numeric,NH-Amundi자산운용,FnGuide 친환경에너지 지수 (시장가격),enriched,50,C,medium,low,medium,medium,none,10,5,true,산업·국가 비중|분배 일정|실제 분배금 이력
385510,KODEX 신재생에너지액티브,krx_numeric,삼성자산운용,FnGuide K-신재생에너지 플러스 지수,enriched,40,C,low,low,medium,low,none,10,4,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
385520,KODEX 자율주행액티브,krx_numeric,삼성자산운용,FnGuide K-미래차 지수,enriched,40,C,low,low,medium,low,none,10,4,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
385540,RISE 종합채권(A-이상)액티브,krx_numeric,KB자산운용,KIS 종합채권 지수(A-이상)(총수익지수),enriched,61,B,medium,low,low,medium,high,0,3,false,구성종목|산업·국가 비중
385550,RISE 단기채권알파액티브,krx_numeric,KB자산운용,KIS 단기채권알파지수(AA-이상)(총수익지수),enriched,61,B,medium,low,low,medium,high,0,4,false,구성종목|산업·국가 비중
385560,RISE KIS국고채30년Enhanced,krx_numeric,KB자산운용,KIS 국고채30년Enhanced지수(시장가격),enriched,61,B,medium,low,low,medium,high,0,4,false,구성종목|산업·국가 비중
385590,ACE ESG액티브,krx_numeric,한국투자신탁운용,MSCI Korea Country ESG Leaders Custom Capped Price return Index,enriched,40,C,low,low,medium,low,none,10,4,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
385600,ACE 2차전지&친환경차액티브,krx_numeric,한국투자신탁운용,FnGuide 친환경 자동차 밸류체인 지수,enriched,50,C,medium,low,medium,medium,none,10,4,true,산업·국가 비중|분배 일정|실제 분배금 이력
385710,TIME K이노베이션액티브,krx_numeric,타임폴리오자산운용,KRX BBIG 지수,enriched,40,C,low,low,medium,low,none,10,5,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
385720,TIME 코스피액티브,krx_numeric,타임폴리오자산운용,코스피,enriched,40,C,low,low,medium,low,none,10,3,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
387270,TIGER 글로벌이노베이션액티브,krx_numeric,미래에셋자산운용,NASDAQ 100,enriched,68,B,medium,low,medium,medium,low,12,4,false,산업·국가 비중|실제 분배금 이력
387280,TIGER 퓨처모빌리티액티브,krx_numeric,미래에셋자산운용,FnGuide 퓨처모빌리티 지수,enriched,68,B,medium,low,medium,medium,low,44,5,true,산업·국가 비중|실제 분배금 이력
388280,RISE K엔터&여행레저,krx_numeric,KB자산운용,FnGuide K엔터&여행레저 지수,enriched,76,A,medium,low,medium,medium,high,10,4,true,산업·국가 비중
388420,RISE 비메모리반도체액티브,krx_numeric,KB자산운용,iSelect 비메모리반도체 지수(시장가격지수),enriched,76,A,medium,low,medium,medium,high,10,4,true,산업·국가 비중
390390,KODEX 미국반도체,krx_numeric,삼성자산운용,MVIS US Listed Semiconductor 25 Index,thin,25,D,low,low,low,low,none,0,3,false,상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
390400,KODEX 미국스마트모빌리티S&P,krx_numeric,삼성자산운용,S&P Kensho Smart Transportation,thin,25,D,low,low,low,low,none,0,3,false,상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
391600,ACE 미국친환경그린테마,krx_numeric,한국투자신탁운용,Indxx US Green Infrastructure Price return Index,enriched,35,C,medium,low,low,medium,none,0,3,false,구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
391670,HK 베스트일레븐액티브,krx_numeric,흥국자산운용,코스피 200,enriched,50,C,medium,low,medium,medium,none,10,4,true,산업·국가 비중|분배 일정|실제 분배금 이력
394660,TIGER 글로벌자율주행&전기차SOLACTIVE,krx_numeric,미래에셋자산운용,Solactive Autonomous & Electric Vehicles 지수(PR),enriched,68,B,medium,low,medium,medium,low,77,3,false,산업·국가 비중|실제 분배금 이력
394670,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),krx_numeric,미래에셋자산운용,Solactive Global Lithium 지수(PR),enriched,68,B,medium,low,medium,medium,low,7,3,false,산업·국가 비중|실제 분배금 이력
395150,KODEX 웹툰&드라마,krx_numeric,삼성자산운용,FnGuide 웹툰&드라마 지수,enriched,40,C,low,low,medium,low,none,10,4,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
395160,KODEX AI반도체TOP2플러스,krx_numeric,삼성자산운용,FnGuide AI반도체 TOP2+ 지수,enriched,40,C,low,low,medium,low,none,10,4,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
395170,KODEX Top10동일가중,krx_numeric,삼성자산운용,FnGuide TOP10 동일가중 지수,enriched,40,C,low,low,medium,low,none,10,3,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
395270,HANARO Fn K-반도체,krx_numeric,NH-Amundi자산운용,FnGuide K-반도체 지수,enriched,50,C,medium,low,medium,medium,none,10,4,true,산업·국가 비중|분배 일정|실제 분배금 이력
395280,HANARO Fn K-게임,krx_numeric,NH-Amundi자산운용,FnGuide K-게임 지수,enriched,50,C,medium,low,medium,medium,none,10,4,true,산업·국가 비중|분배 일정|실제 분배금 이력
395290,HANARO Fn K-POP&미디어,krx_numeric,NH-Amundi자산운용,FnGuide K-POP & 미디어 지수,enriched,50,C,medium,low,medium,medium,none,10,4,true,산업·국가 비중|분배 일정|실제 분배금 이력
395750,PLUS ESG가치주액티브,krx_numeric,한화자산운용,FnGuide 한화 ESG 가치 지수,enriched,76,A,medium,low,medium,medium,high,10,4,true,산업·국가 비중
395760,PLUS ESG성장주액티브,krx_numeric,한화자산운용,FnGuide 한화 ESG 성장 지수,enriched,76,A,medium,low,medium,medium,high,10,4,true,산업·국가 비중
396500,TIGER 반도체TOP10,krx_numeric,미래에셋자산운용,FnGuide 반도체TOP10 지수,enriched,68,B,medium,low,medium,medium,low,11,4,true,산업·국가 비중|실제 분배금 이력
396510,TIGER 차이나클린에너지SOLACTIVE,krx_numeric,미래에셋자산운용,Solactive China Clean Energy 지수(PR),enriched,68,B,medium,low,medium,medium,low,39,3,false,산업·국가 비중|실제 분배금 이력
396520,TIGER 차이나반도체FACTSET,krx_numeric,미래에셋자산운용,FactSet China Semiconductor 지수(PR),enriched,68,B,medium,low,medium,medium,low,21,3,false,산업·국가 비중|실제 분배금 이력
397420,RISE 국채선물5년추종,krx_numeric,KB자산운용,5년 국채선물 추종 지수,enriched,61,B,medium,low,low,medium,high,0,4,false,구성종목|산업·국가 비중
399110,SOL 미국S&P500ESG,krx_numeric,신한자산운용,S&P500 Scored&Screened(PR),enriched,68,B,medium,low,medium,medium,low,332,4,false,산업·국가 비중|실제 분배금 이력
399580,RISE 글로벌클린에너지,krx_numeric,KB자산운용,S&P Global Clean Energy Transition Index (Price Return),enriched,61,B,medium,low,low,medium,high,0,3,false,구성종목|산업·국가 비중
400570,KODEX 유럽탄소배출권선물ICE(H),krx_numeric,삼성자산운용,ICE EUA Carbon Futures Index(Excess Return),thin,25,D,low,low,low,low,none,0,3,false,상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
400580,SOL 유럽탄소배출권선물S&P(H),krx_numeric,신한자산운용,S&P GSCI Carbon Emission Allowances(EUA)(EUR)ER,enriched,68,B,medium,low,medium,medium,low,3,3,false,산업·국가 비중|실제 분배금 이력
400590,SOL 글로벌탄소배출권선물ICE(합성),krx_numeric,신한자산운용,ICE Global Carbon Futures Index(Excess Return),enriched,68,B,medium,low,medium,medium,low,4,3,false,산업·국가 비중|실제 분배금 이력
